2023-10-02 11:06:52.409 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2023-10-02 11:06:52.471 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2023-10-02 11:06:52.486 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2023-10-02 11:06:52.570 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-10-02 11:09:09.069 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.BasicTypeReference@2287a6bf
2023-10-02 11:09:09.079 [JavaFX Application Thread] WARN  org.hibernate.orm.connections.pooling - HHH10001002: Using built-in connection pool (not intended for production use)
2023-10-02 11:09:09.080 [JavaFX Application Thread] INFO  org.hibernate.orm.connections.pooling - HHH10001005: Loaded JDBC driver class: org.postgresql.Driver
2023-10-02 11:09:09.080 [JavaFX Application Thread] INFO  org.hibernate.orm.connections.pooling - HHH10001012: Connecting with JDBC URL [jdbc:postgresql://localhost:5432/postgres]
2023-10-02 11:09:09.080 [JavaFX Application Thread] INFO  org.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {password=Danieli123, user=postgres}
2023-10-02 11:09:09.080 [JavaFX Application Thread] INFO  org.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2023-10-02 11:09:09.080 [JavaFX Application Thread] DEBUG org.hibernate.orm.connections.pooling - Initializing Connection pool with 1 Connections
2023-10-02 11:09:09.080 [JavaFX Application Thread] INFO  org.hibernate.orm.connections.pooling - HHH10001115: Connection pool size: 20 (min=1)
2023-10-02 11:09:09.248 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Database ->
       name : PostgreSQL
    version : 15.1
      major : 15
      minor : 1
2023-10-02 11:09:09.249 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Driver ->
       name : PostgreSQL JDBC Driver
    version : 42.6.0
      major : 42
      minor : 6
2023-10-02 11:09:09.249 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - JDBC version : 4.2
2023-10-02 11:09:09.268 [JavaFX Application Thread] INFO  SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2023-10-02 11:09:09.268 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
2023-10-02 11:09:09.271 [JavaFX Application Thread] DEBUG org.hibernate.type.descriptor.sql.spi.DdlTypeRegistry - addDescriptor(6, org.hibernate.type.descriptor.sql.internal.CapacityDependentDdlType@3da3b96) replaced previous registration(org.hibernate.type.descriptor.sql.internal.DdlTypeImpl@3b279486)
2023-10-02 11:09:09.271 [JavaFX Application Thread] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(2004, BlobTypeDescriptor(BLOB_BINDING)) replaced previous registration(BlobTypeDescriptor(DEFAULT))
2023-10-02 11:09:09.271 [JavaFX Application Thread] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(2005, ClobTypeDescriptor(CLOB_BINDING)) replaced previous registration(ClobTypeDescriptor(DEFAULT))
2023-10-02 11:09:09.271 [JavaFX Application Thread] DEBUG org.hibernate.type.descriptor.jdbc.spi.JdbcTypeRegistry - addDescriptor(3003, TimestampUtcDescriptor) replaced previous registration(TimestampUtcDescriptor)
2023-10-02 11:09:09.271 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration JAVA_OBJECT -> org.hibernate.type.JavaObjectType@50156276
2023-10-02 11:09:09.271 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.JavaObjectType@50156276
2023-10-02 11:09:09.271 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Type registration key [java.lang.Object] overrode previous entry : `org.hibernate.type.JavaObjectType@a761917`
2023-10-02 11:09:09.274 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.OffsetDateTimeType -> basicType@52(java.time.OffsetDateTime,93)
2023-10-02 11:09:09.274 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration OffsetDateTime -> basicType@52(java.time.OffsetDateTime,93)
2023-10-02 11:09:09.274 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> basicType@52(java.time.OffsetDateTime,93)
2023-10-02 11:09:09.274 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration org.hibernate.type.ZonedDateTimeType -> basicType@53(java.time.ZonedDateTime,93)
2023-10-02 11:09:09.274 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration ZonedDateTime -> basicType@53(java.time.ZonedDateTime,93)
2023-10-02 11:09:09.275 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> basicType@53(java.time.ZonedDateTime,93)
2023-10-02 11:09:09.275 [JavaFX Application Thread] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@4b3017db] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@196493a0]
2023-10-02 11:09:09.275 [JavaFX Application Thread] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2023-10-02 11:09:09.276 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: persistence.model.Tour
2023-10-02 11:09:09.276 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2023-10-02 11:09:09.277 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Tour
2023-10-02 11:09:09.277 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity persistence.model.Tour on table tours
2023-10-02 11:09:09.279 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=id, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.279 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [persistence.model.Tour] is safe
2023-10-02 11:09:09.279 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : persistence.model.Tour
2023-10-02 11:09:09.280 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2023-10-02 11:09:09.280 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:id]
2023-10-02 11:09:09.280 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for id
2023-10-02 11:09:09.280 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.id
2023-10-02 11:09:09.280 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id
2023-10-02 11:09:09.280 [JavaFX Application Thread] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(id)]), id, identity, , ...)
2023-10-02 11:09:09.281 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=description, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.281 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property description with lazy=false
2023-10-02 11:09:09.281 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:description]
2023-10-02 11:09:09.281 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for description
2023-10-02 11:09:09.281 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.description
2023-10-02 11:09:09.281 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property description
2023-10-02 11:09:09.282 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=distance, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.282 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property distance with lazy=false
2023-10-02 11:09:09.282 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:distance]
2023-10-02 11:09:09.282 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for distance
2023-10-02 11:09:09.282 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.distance
2023-10-02 11:09:09.282 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property distance
2023-10-02 11:09:09.283 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=end_location, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.283 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property endLocation with lazy=false
2023-10-02 11:09:09.283 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:endLocation]
2023-10-02 11:09:09.283 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for endLocation
2023-10-02 11:09:09.283 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.end_location
2023-10-02 11:09:09.283 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property endLocation
2023-10-02 11:09:09.284 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=estimated_time, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.284 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property estimatedTime with lazy=false
2023-10-02 11:09:09.284 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:estimatedTime]
2023-10-02 11:09:09.284 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for estimatedTime
2023-10-02 11:09:09.285 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.estimated_time
2023-10-02 11:09:09.285 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property estimatedTime
2023-10-02 11:09:09.285 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='tour_id', referencedColumn='', mappedBy=''}
2023-10-02 11:09:09.286 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=logs, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.286 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=logs_ORDER, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.286 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=element, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.287 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=logs_KEY, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.287 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='logs_KEY', referencedColumn='null', mappedBy='null'}
2023-10-02 11:09:09.287 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2023-10-02 11:09:09.287 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2023-10-02 11:09:09.288 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: persistence.model.Tour.logs
2023-10-02 11:09:09.288 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property logs
2023-10-02 11:09:09.288 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=name, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.288 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property name with lazy=false
2023-10-02 11:09:09.288 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:name]
2023-10-02 11:09:09.289 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for name
2023-10-02 11:09:09.289 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.name
2023-10-02 11:09:09.289 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property name
2023-10-02 11:09:09.289 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=ratings, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.289 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ratings with lazy=false
2023-10-02 11:09:09.290 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:ratings]
2023-10-02 11:09:09.290 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for ratings
2023-10-02 11:09:09.290 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.ratings
2023-10-02 11:09:09.290 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property ratings
2023-10-02 11:09:09.303 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=route_info, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.303 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property routeInfo with lazy=false
2023-10-02 11:09:09.303 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:routeInfo]
2023-10-02 11:09:09.303 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for routeInfo
2023-10-02 11:09:09.303 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.route_info
2023-10-02 11:09:09.304 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property routeInfo
2023-10-02 11:09:09.304 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=start_location, insertable=true, updatable=true, unique=false}
2023-10-02 11:09:09.304 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property startLocation with lazy=false
2023-10-02 11:09:09.304 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:startLocation]
2023-10-02 11:09:09.305 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for startLocation
